input_id,model,quant_level,n_pairs,n_skipped_pairs,nli_contradiction_max_mean,nli_contradiction_max_mean_std,nli_contradiction_mean_mean,nli_contradiction_mean_mean_std,nli_contradiction_q90_mean,nli_contradiction_q90_mean_std
MAIN-026,Gemma-3-4B-it,Q6_K,190,0,0.9897922255494084,0.0145445552914861,0.2383687171226726,0.0275159978931117,0.8773134000385563,0.062415663795331
MAIN-026,Phi-4-mini-instruct,Q3_K_M,190,0,0.5870672735067834,0.2146591914358852,0.1246857279163309,0.0747857872379103,0.355221473699939,0.1885948394192473
MAIN-026,Phi-4-mini-instruct,Q4_K_M,190,0,0.4883858993025177,0.2143903117531964,0.0776540332706054,0.0378550047033987,0.2244292285191697,0.1255459684251881
MAIN-026,Phi-4-mini-instruct,Q5_K_M,190,0,0.4584120716842538,0.1841583469423404,0.1228980489244107,0.0637605446793525,0.3064225156110587,0.1374094371224612
MAIN-026,Phi-4-mini-instruct,Q6_K,190,0,0.4821855274967004,0.2145124310253726,0.1070396488869027,0.0535689237053593,0.2884649686516599,0.1512364002530874
MAIN-026,Qwen-MediCare-BD,Q3_K_M,190,0,0.750031560931997,0.2690884251081145,0.3192135897285611,0.1747959446983889,0.6244138513689526,0.2578638921738329
MAIN-026,Qwen-MediCare-BD,Q4_K_M,190,0,0.8649721080087069,0.1252892646376902,0.238093629745846,0.0499415890055247,0.6860523218634542,0.1286385438237658
MAIN-026,Qwen-MediCare-BD,Q5_K_M,190,0,0.5317109277856495,0.3541890438708673,0.2033236479235378,0.1407235196126067,0.4306287366289719,0.2837897250643018
MAIN-026,Qwen-MediCare-BD,Q6_K,190,0,0.7982242500919177,0.2133833843954257,0.2696947747957667,0.1252206310647437,0.6292754378994957,0.1967631280072557
MAIN-027,Gemma-3-4B-it,Q3_K_M,190,0,0.9651796163196158,0.0366088447076662,0.2136017441661373,0.0314369442032746,0.746773319486948,0.1030926435420613
MAIN-027,Gemma-3-4B-it,Q4_K_M,190,0,0.7994727744654233,0.1316034755274003,0.1374837582022488,0.0409370198242658,0.4793312553074939,0.1813596231995318
MAIN-027,Gemma-3-4B-it,Q5_K_M,190,0,0.972532866484778,0.0377377195521827,0.1974684197490013,0.023986310389975,0.7570191363215025,0.087482745551564
MAIN-027,Gemma-3-4B-it,Q6_K,190,0,0.9912548566639312,0.0119758241867865,0.2219246405452132,0.0214928123302081,0.8412917977870803,0.0569129016061764
MAIN-027,Phi-4-mini-instruct,Q3_K_M,190,0,0.4930663699969811,0.168986002019013,0.1015911636494861,0.0480457636043486,0.2861387934632531,0.141100091660042
MAIN-027,Phi-4-mini-instruct,Q4_K_M,190,0,0.4802809214919495,0.1707337374165142,0.0963975119458674,0.0466318012534733,0.2882949026009048,0.1465574500470479
MAIN-027,Phi-4-mini-instruct,Q5_K_M,190,0,0.4802627191150739,0.1908487815596312,0.1016603154681852,0.0503013400112531,0.2958028775659739,0.1606507317595163
MAIN-027,Phi-4-mini-instruct,Q6_K,190,0,0.5492020316009931,0.2270919728898865,0.1307619211523774,0.1202682515988046,0.353787055289968,0.1852370156392186
MAIN-027,Qwen-MediCare-BD,Q3_K_M,190,0,0.7583827795469075,0.2846810139390731,0.2399887045263055,0.1175157319339547,0.5987190272582178,0.2481366409358805
MAIN-027,Qwen-MediCare-BD,Q4_K_M,190,0,0.5836102215150245,0.1903183254929495,0.1325947167199217,0.0586255703748516,0.3671256581112158,0.1525299461286635
MAIN-027,Qwen-MediCare-BD,Q5_K_M,190,0,0.6576530586983719,0.3198414540188729,0.3212634185651997,0.2177591690887792,0.5758091802355828,0.2875799991801125
MAIN-027,Qwen-MediCare-BD,Q6_K,190,0,0.664127502295425,0.2549397444506772,0.1855798672222089,0.0930460802027267,0.4963486533818543,0.2169673848265592
MAIN-028,Gemma-3-4B-it,Q3_K_M,0,190,,,,,,
MAIN-028,Gemma-3-4B-it,Q4_K_M,190,0,0.8722419658203933,0.0686662534106485,0.2128275050921184,0.0330821704694842,0.6916768056856343,0.0965125158900723
MAIN-028,Gemma-3-4B-it,Q5_K_M,190,0,0.8902672411671729,0.0581925644542496,0.200164964204383,0.0278496306928749,0.682399787120281,0.0880356934505078
MAIN-028,Gemma-3-4B-it,Q6_K,190,0,0.8882580492025681,0.058048417385588,0.1983322507447683,0.0234763980106195,0.6816845315376837,0.0761794982170832
MAIN-028,Phi-4-mini-instruct,Q3_K_M,190,0,0.5100157858652304,0.2002947006264073,0.1077138259132143,0.0465367779491534,0.3392408436357589,0.1536474678784233
MAIN-028,Phi-4-mini-instruct,Q4_K_M,190,0,0.4192232823335786,0.2721753718057273,0.0848127803112997,0.0657214317268794,0.2436727688633709,0.188410335110492
MAIN-028,Phi-4-mini-instruct,Q5_K_M,190,0,0.6044701437512912,0.2215682890632379,0.1204806581197748,0.0550444914616453,0.3517891765500756,0.1554604948693677
MAIN-028,Phi-4-mini-instruct,Q6_K,190,0,0.6396479811534492,0.132209319754995,0.1276775131571129,0.0465151058434738,0.3890259138104293,0.1516563534633091
MAIN-028,Qwen-MediCare-BD,Q3_K_M,190,0,0.4294246516122881,0.3026433190748516,0.1852000035942589,0.1626280547342636,0.354586422739152,0.2530309708757618
MAIN-028,Qwen-MediCare-BD,Q4_K_M,190,0,0.4671429002060926,0.3528344685843513,0.1521092357379516,0.1157799363840655,0.3580347624491207,0.2724908238513745
MAIN-028,Qwen-MediCare-BD,Q5_K_M,190,0,0.4339675868660294,0.3471802899034355,0.1610479639422083,0.1466770634192913,0.33800439204279,0.2805674756754968
MAIN-028,Qwen-MediCare-BD,Q6_K,190,0,0.6718365457522748,0.1739352074878419,0.1965972191669685,0.0597023045950641,0.5048117782701771,0.1472747171406283
MAIN-029,Gemma-3-4B-it,Q3_K_M,190,0,0.9173024969180622,0.0534768862998122,0.1359208306103692,0.0254373160369895,0.5165966107558182,0.1276835461129026
MAIN-029,Gemma-3-4B-it,Q4_K_M,190,0,0.9625774325342652,0.0617536089139128,0.1956228031849396,0.0459911424948823,0.7476086905922913,0.1644172051928361
MAIN-029,Gemma-3-4B-it,Q5_K_M,190,0,0.9620347847907976,0.0437132011621914,0.1638426414708292,0.0252912591081174,0.6260424470303243,0.1153257149904346
MAIN-029,Gemma-3-4B-it,Q6_K,190,0,0.8988203463764083,0.0620115452557977,0.1270797337890951,0.0170406893169782,0.4746730478030554,0.0840122906997291
MAIN-029,Phi-4-mini-instruct,Q3_K_M,190,0,0.3226536053958982,0.1455645118246525,0.0547995763059978,0.027394797873818,0.1562834575980874,0.0874261707318757
MAIN-029,Phi-4-mini-instruct,Q4_K_M,190,0,0.3459162214436545,0.1523533410003829,0.0544869541155417,0.0265044558767253,0.1610452142575589,0.0921082458554117
MAIN-029,Phi-4-mini-instruct,Q5_K_M,190,0,0.2087841960181518,0.1576717710759162,0.0354803777717706,0.0271602971771727,0.0984345627166548,0.0793607282295162
MAIN-029,Phi-4-mini-instruct,Q6_K,190,0,0.2176315639652563,0.1781639396819486,0.0420486133585264,0.0359535889683408,0.1073435088980558,0.0913339820264363
MAIN-029,Qwen-MediCare-BD,Q3_K_M,190,0,0.5864409589006326,0.3129643371759239,0.2457619293729902,0.1725550646203362,0.4788795808218598,0.2785471518907292
MAIN-029,Qwen-MediCare-BD,Q4_K_M,190,0,0.3957700200965232,0.2130093420677826,0.1040852441402492,0.0596723725673346,0.2681786438405589,0.145591303467608
MAIN-029,Qwen-MediCare-BD,Q5_K_M,190,0,0.4719738197631655,0.3027809504975196,0.1791300454754588,0.1399475241342323,0.3707133433971315,0.2446991798407109
MAIN-029,Qwen-MediCare-BD,Q6_K,190,0,0.5114779699638597,0.2811273778621794,0.1951147296476986,0.1772016491543006,0.3909990688462679,0.2258420447942443
MAIN-030,Gemma-3-4B-it,Q3_K_M,190,0,0.9277026065607862,0.0594772477537362,0.1928485013115021,0.0274671639017121,0.6631706329874638,0.101342891804661
MAIN-030,Gemma-3-4B-it,Q4_K_M,190,0,0.9960723790028008,0.0092951606926052,0.2828815161197063,0.0308150523342157,0.902659307117897,0.0674745164978277
MAIN-030,Gemma-3-4B-it,Q5_K_M,190,0,0.9653186295684072,0.0385906409587702,0.2211183063039009,0.0260062867870093,0.7277891913146081,0.0854409522996385
MAIN-030,Gemma-3-4B-it,Q6_K,190,0,0.9709783929287378,0.0357955371640267,0.2221018778310695,0.0332868175595091,0.7361375241871698,0.1089313200544626
MAIN-030,Phi-4-mini-instruct,Q3_K_M,190,0,0.4467817560370143,0.1757999688917794,0.0891649940874597,0.0406916271144398,0.249039000692453,0.1135777572048173
MAIN-030,Phi-4-mini-instruct,Q4_K_M,190,0,0.5398141921203456,0.2248969222802945,0.0993667126292425,0.0507886529574929,0.2980194682932715,0.1780759235431222
MAIN-030,Phi-4-mini-instruct,Q5_K_M,190,0,0.5723715636433576,0.1848923129536203,0.1057619343307828,0.0372459370096075,0.3077775608008896,0.1237194119540865
MAIN-030,Phi-4-mini-instruct,Q6_K,190,0,0.6321167480772432,0.21129965662002,0.1368480007474956,0.0559803733974355,0.4071338792799873,0.1685197538572775
MAIN-030,Qwen-MediCare-BD,Q3_K_M,190,0,0.785546351259374,0.2647939899007994,0.2378126364442016,0.0983156986283149,0.6350386487594765,0.2438811645724186
MAIN-030,Qwen-MediCare-BD,Q4_K_M,190,0,0.5604295271978529,0.3692311750509895,0.1957993249905219,0.1488022082239481,0.4514139771942807,0.3105033117955704
MAIN-030,Qwen-MediCare-BD,Q5_K_M,190,0,0.5038862747921232,0.243623036756178,0.1585949546981559,0.1004896205875814,0.3795516731808321,0.200846041376238
MAIN-030,Qwen-MediCare-BD,Q6_K,190,0,0.3358800344611071,0.3423258271701376,0.1350031477097357,0.1493979217589217,0.2713833576402096,0.2753540240299831
MAIN-031,Gemma-3-4B-it,Q3_K_M,190,0,0.9673660661719384,0.035531325678753,0.1737761688193831,0.0317856467164851,0.6801585638871843,0.1110883408060276
MAIN-031,Gemma-3-4B-it,Q4_K_M,190,0,0.9644918784395202,0.0412211011426711,0.2146603154747276,0.036145522310591,0.7804330383233619,0.1155844216832715
MAIN-031,Gemma-3-4B-it,Q5_K_M,190,0,0.9963157930552132,0.0073838903897395,0.2837641980233507,0.032181341500401,0.9183282614793594,0.0452886788316788
MAIN-031,Gemma-3-4B-it,Q6_K,190,0,0.9952928083922824,0.0079517722835869,0.2741718589638588,0.0243228023017309,0.9022485812382698,0.0345716869087286
MAIN-031,Phi-4-mini-instruct,Q3_K_M,190,0,0.6822928424032645,0.1515905908259814,0.114580113691854,0.0303957638532605,0.3620131131286578,0.1224561538376619
MAIN-031,Phi-4-mini-instruct,Q4_K_M,190,0,0.5825356052806028,0.1725573614523127,0.0940562185252903,0.0327112531952451,0.2813755586319799,0.1205233669340239
MAIN-031,Phi-4-mini-instruct,Q5_K_M,190,0,0.6815343678557718,0.1588139171363247,0.109384902891802,0.0344561333337942,0.3444371931232387,0.1322159078059481
MAIN-031,Phi-4-mini-instruct,Q6_K,190,0,0.7027228036927128,0.1890931197486689,0.1098398189366748,0.0368411217112115,0.3570193157732071,0.1547656435152883
MAIN-031,Qwen-MediCare-BD,Q3_K_M,190,0,0.6723560638906757,0.2320685210456824,0.1830074706333625,0.0821057301218125,0.4987744837776987,0.2174719083369858
MAIN-031,Qwen-MediCare-BD,Q4_K_M,190,0,0.703856909697241,0.2146210213521794,0.2255865627868393,0.0996911571318798,0.5212449707143415,0.199496895300383
MAIN-031,Qwen-MediCare-BD,Q5_K_M,190,0,0.6086416464282157,0.1751865008846455,0.1548925432065329,0.0628385727123761,0.4191986385646619,0.1516360530192333
MAIN-031,Qwen-MediCare-BD,Q6_K,190,0,0.5352438085091145,0.2364537056579507,0.151248091891456,0.0825724253509151,0.384339867368798,0.1787365710174524
MAIN-032,Gemma-3-4B-it,Q3_K_M,190,0,0.9701704914037476,0.0279262572118266,0.2797902991867836,0.0290317291445343,0.8630013262320182,0.0403600990000423
MAIN-032,Gemma-3-4B-it,Q4_K_M,190,0,0.986162912357953,0.0184305359264715,0.250693862572509,0.0184980954975626,0.8309021564016723,0.0475959343979094
MAIN-032,Gemma-3-4B-it,Q5_K_M,190,0,0.9808374396803482,0.0178724825491624,0.2979787813858532,0.0256992188060906,0.8811690481662295,0.0447392607806953
MAIN-032,Gemma-3-4B-it,Q6_K,190,0,0.9796784664801614,0.0201201205590366,0.290197225755661,0.0216399279297851,0.8850210538553765,0.0390880037537726
MAIN-032,Phi-4-mini-instruct,Q3_K_M,190,0,0.7635435424228469,0.1897127858229839,0.1862377960502194,0.0606215887587457,0.5629524395085821,0.1794474224319749
MAIN-032,Phi-4-mini-instruct,Q4_K_M,190,0,0.539618223899678,0.1996604871453131,0.1266855345631381,0.0591716981149186,0.35448435900604,0.1642334598385317
MAIN-032,Phi-4-mini-instruct,Q5_K_M,190,0,0.5128831467576443,0.2295051763885955,0.1267895240980919,0.0638540978129443,0.3731313948902295,0.1918877139623742
MAIN-032,Phi-4-mini-instruct,Q6_K,190,0,0.5435084673612768,0.2295002274161957,0.1320283814934295,0.0643249557951372,0.3745864977217663,0.1776377644886807
MAIN-032,Qwen-MediCare-BD,Q3_K_M,190,0,0.7487625784857265,0.2583322620655937,0.2894608600354675,0.1226848137784255,0.6525105224785204,0.238743332271788
MAIN-032,Qwen-MediCare-BD,Q4_K_M,190,0,0.6640985861291476,0.2745109691230351,0.2162678583235781,0.0997155514822259,0.5328681809928801,0.2448285742522534
MAIN-032,Qwen-MediCare-BD,Q5_K_M,190,0,0.6426304866701564,0.3241468212249366,0.2822224088545486,0.1955222862144032,0.5437863752390869,0.280782535006586
MAIN-032,Qwen-MediCare-BD,Q6_K,190,0,0.5426412410586632,0.2149641191237171,0.1496057116467023,0.0652945284746906,0.3988636462233875,0.1728406798392788
MAIN-033,Gemma-3-4B-it,Q3_K_M,190,0,0.9481902467138192,0.0430511203998626,0.1906403572141155,0.0242152400807125,0.7023442387069643,0.0856536275806775
MAIN-033,Gemma-3-4B-it,Q4_K_M,190,0,0.9821367720030916,0.0262496086658035,0.2098287959929023,0.026058954098106,0.7943395347187293,0.0755735555702016
MAIN-033,Gemma-3-4B-it,Q5_K_M,190,0,0.9554070007634612,0.0291206508359321,0.1848776313626462,0.0194207856390267,0.6896129157862564,0.07190725824623
MAIN-033,Gemma-3-4B-it,Q6_K,190,0,0.9629090188161044,0.0331807206771814,0.1871898855445905,0.0261868279134252,0.7007279194859438,0.097677985442737
MAIN-033,Phi-4-mini-instruct,Q3_K_M,190,0,0.5907349799560364,0.1769558930888941,0.0998923205840882,0.0396746468525351,0.2969265105734062,0.1381363096171178
MAIN-033,Phi-4-mini-instruct,Q4_K_M,190,0,0.5264145617177483,0.1857758505688201,0.091084223735035,0.0346599456134001,0.253054462035623,0.1099979034481042
MAIN-033,Phi-4-mini-instruct,Q5_K_M,190,0,0.5106361998378424,0.1803953541461346,0.080262215188896,0.0303773596844443,0.2363713416355357,0.112690582676388
MAIN-033,Phi-4-mini-instruct,Q6_K,190,0,0.6536920066741138,0.1728052569061127,0.101906067269759,0.0316776669513719,0.3253554679153232,0.1238024161860931
MAIN-033,Qwen-MediCare-BD,Q3_K_M,190,0,0.3739500096731232,0.276468281949666,0.1137481959154905,0.0914403428785015,0.2752297162138231,0.2308734516000167
MAIN-033,Qwen-MediCare-BD,Q4_K_M,190,0,0.7861090610048235,0.1742624871495577,0.2201236039972284,0.0641199522827655,0.5934022349272293,0.1671054956206506
MAIN-033,Qwen-MediCare-BD,Q5_K_M,190,0,0.483403327886361,0.3642432683003651,0.2022579506477435,0.1328573193221949,0.4060187451761801,0.3014863561641057
MAIN-033,Qwen-MediCare-BD,Q6_K,190,0,0.8538112539718349,0.1330200297042712,0.2912418559181764,0.0849979432893622,0.7003377944811707,0.1464101220455138
MAIN-034,Gemma-3-4B-it,Q3_K_M,190,0,0.955923602642619,0.030737075900912,0.1639156335949941,0.0263014071408865,0.650762209415727,0.1067070479860837
MAIN-034,Gemma-3-4B-it,Q4_K_M,190,0,0.8160343029176643,0.1190185094780166,0.1218014531551351,0.0257846722436685,0.3975972862489162,0.1290087861977448
MAIN-034,Gemma-3-4B-it,Q5_K_M,10,180,0.9841260458272928,0.0094820949812919,0.1976700410502657,0.0146702403600616,0.786465109429251,0.0356507582639021
MAIN-034,Gemma-3-4B-it,Q6_K,190,0,0.9805066475185517,0.0199606650600585,0.1977697109597165,0.0260262376246817,0.7566066952677225,0.0852614649714166
MAIN-034,Phi-4-mini-instruct,Q3_K_M,190,0,0.4740901122817081,0.2451761664032447,0.0675218358441178,0.0369174241269466,0.1992666914151132,0.1447750237294239
MAIN-034,Phi-4-mini-instruct,Q4_K_M,190,0,0.4486218896011349,0.2009674269733707,0.0560588529113947,0.0286920520783715,0.146181088478628,0.0975903777726865
MAIN-034,Phi-4-mini-instruct,Q5_K_M,190,0,0.5267265890175528,0.2069573775062478,0.0694283213511634,0.0333573903872377,0.1918729473615198,0.1131741065221341
MAIN-034,Phi-4-mini-instruct,Q6_K,190,0,0.4808754600899573,0.153033768988938,0.0745878265757538,0.0307010514039536,0.1969292020763332,0.1001982291384325
MAIN-034,Qwen-MediCare-BD,Q3_K_M,190,0,0.7050348428333412,0.3262243219568361,0.3051480013529269,0.1775688060749968,0.6038415659942195,0.302561755447827
MAIN-034,Qwen-MediCare-BD,Q4_K_M,190,0,0.763705942881709,0.2433563475588604,0.2470611561921124,0.1151510567839844,0.6100163396434647,0.2468596343363314
MAIN-034,Qwen-MediCare-BD,Q5_K_M,190,0,0.8069247216340502,0.1317224377738437,0.24271407397996,0.0500480358777646,0.64158214994735,0.1330512233142687
MAIN-034,Qwen-MediCare-BD,Q6_K,190,0,0.82699131570241,0.1554569296669138,0.2454976717876492,0.0802097583012313,0.6547514773516008,0.1809735354317187
MAIN-035,Gemma-3-4B-it,Q3_K_M,190,0,0.7993970132552176,0.0962036520037441,0.1128228694270623,0.0324518913216581,0.3919700034899075,0.1329192808685231
MAIN-035,Gemma-3-4B-it,Q4_K_M,190,0,0.5587985555054493,0.1652370510995798,0.0763503648430626,0.0237096001729826,0.2036297083807292,0.0866321567255465
MAIN-035,Gemma-3-4B-it,Q5_K_M,190,0,0.8314083930921763,0.0781901837436426,0.1446752172066545,0.0259650894328751,0.5175123323970003,0.1136508051032241
MAIN-035,Gemma-3-4B-it,Q6_K,190,0,0.8160261143757662,0.1037596107905145,0.1301051994351892,0.031062196821397,0.455935422776103,0.1272989010475098
MAIN-035,Phi-4-mini-instruct,Q3_K_M,190,0,0.2973054250586799,0.1590121910329244,0.0611550120885814,0.0348649009950813,0.1624606748706721,0.0910902928204934
MAIN-035,Phi-4-mini-instruct,Q4_K_M,190,0,0.2436432536421119,0.1653251386271319,0.0546506466288057,0.0369749867734823,0.1337283670895382,0.0881925798174291
MAIN-035,Phi-4-mini-instruct,Q5_K_M,190,0,0.3408304923945849,0.1987866128064409,0.0627374687109532,0.0404672352561377,0.1754669252519209,0.1205322397825317
MAIN-035,Phi-4-mini-instruct,Q6_K,190,0,0.2854877659070959,0.1702327026829782,0.0644701312209698,0.0435446061030341,0.170941154663251,0.1117665505444254
MAIN-035,Qwen-MediCare-BD,Q3_K_M,190,0,0.6388986971596922,0.3211083372283042,0.2085210034924453,0.1512959750087091,0.4892649752409204,0.2634857475561656
MAIN-035,Qwen-MediCare-BD,Q4_K_M,190,0,0.7207929074485173,0.156578956260873,0.1922728595869159,0.0572265347733094,0.5143689053462474,0.1374537687463162
MAIN-035,Qwen-MediCare-BD,Q5_K_M,190,0,0.607852232536083,0.2860160108420064,0.1949797752086591,0.115683070166378,0.4766680916584641,0.2528401440400519
MAIN-035,Qwen-MediCare-BD,Q6_K,190,0,0.6707442166146479,0.209873426345474,0.2219482813404555,0.0772533991276246,0.5433490412262036,0.1816191343499469
MAIN-036,Gemma-3-4B-it,Q3_K_M,190,0,0.985668617220764,0.0187866128552419,0.2032237764020173,0.0329621382544456,0.7860458828772775,0.109710596703745
MAIN-036,Gemma-3-4B-it,Q4_K_M,190,0,0.998015515484674,0.0064213445057002,0.2581924057257901,0.0282778027189928,0.921532503903072,0.0432751328879094
MAIN-036,Gemma-3-4B-it,Q5_K_M,190,0,0.9942280716881644,0.0091607263042295,0.2487351157019161,0.0213389263060145,0.8982725509093684,0.0525692489044178
MAIN-036,Gemma-3-4B-it,Q6_K,190,0,0.9917839211178764,0.0102526373424739,0.1805847183530257,0.0213931751135303,0.7469531459168138,0.0921750847287916
MAIN-036,Phi-4-mini-instruct,Q3_K_M,190,0,0.5916380437156712,0.246102791234557,0.1382752864894089,0.0692383065823346,0.3896147488480998,0.2081839311505547
MAIN-036,Phi-4-mini-instruct,Q4_K_M,190,0,0.5065209891981568,0.2250401256089412,0.1055343170520009,0.0554386851685873,0.2786459002485704,0.1496007478590595
MAIN-036,Phi-4-mini-instruct,Q5_K_M,190,0,0.4878748046293985,0.2252562255723531,0.0890828982102031,0.0532090034230417,0.2514713177021572,0.1627259802522145
MAIN-036,Phi-4-mini-instruct,Q6_K,190,0,0.5634700152178244,0.2083355718788917,0.1014188846813822,0.047606231403287,0.3112723339659886,0.1667323070214368
MAIN-036,Qwen-MediCare-BD,Q3_K_M,190,0,0.6990081441858037,0.251518714098907,0.2215836680203316,0.1475847008385798,0.5557860129992815,0.24529018081787
MAIN-036,Qwen-MediCare-BD,Q4_K_M,190,0,0.8351962751002481,0.1571192389227404,0.245858267765075,0.0801578237332971,0.6620578530137642,0.1897402646433838
MAIN-036,Qwen-MediCare-BD,Q5_K_M,190,0,0.5103747572300962,0.3590992769031507,0.2251006600230951,0.164864328454825,0.4468959679029667,0.3219051207135751
MAIN-036,Qwen-MediCare-BD,Q6_K,190,0,0.6211937990451353,0.2713819053368091,0.2240368452671605,0.144467599934498,0.5144232962568256,0.2465160579066695
MAIN-037,Gemma-3-4B-it,Q3_K_M,190,0,0.8549065670405338,0.0666236806265658,0.1593953541817427,0.037478526487938,0.5842812059806539,0.1327384451971586
MAIN-037,Gemma-3-4B-it,Q4_K_M,190,0,0.9357113117676176,0.084212975559552,0.1868278971074747,0.0423033097872211,0.6981034601792265,0.1501083091962867
MAIN-037,Gemma-3-4B-it,Q5_K_M,190,0,0.9522055747765183,0.0653057249418384,0.2282512724266173,0.0536210659039038,0.7726457182981971,0.1721372991434215
MAIN-037,Gemma-3-4B-it,Q6_K,190,0,0.9520665378663916,0.0359407132563142,0.205603336181453,0.0350476174310085,0.7795189697948467,0.0753719522713456
MAIN-037,Phi-4-mini-instruct,Q3_K_M,190,0,0.5314161062088726,0.2107498882565531,0.1134195221394825,0.0554615443832196,0.322128464847467,0.160846917143453
MAIN-037,Phi-4-mini-instruct,Q4_K_M,190,0,0.5865274761260971,0.1966200106234505,0.1048715514547207,0.041776479462796,0.3065603922677444,0.1369180877820015
MAIN-037,Phi-4-mini-instruct,Q5_K_M,190,0,0.6331530664498929,0.1532487322447208,0.1071054781817872,0.0344515937043455,0.3299710445874416,0.13196026319662
MAIN-037,Phi-4-mini-instruct,Q6_K,190,0,0.6490082839283953,0.2026678397207629,0.1139345229985806,0.0398285602602526,0.3581952703502205,0.1606187313510197
MAIN-037,Qwen-MediCare-BD,Q3_K_M,190,0,0.6611318449704425,0.2535398567443754,0.2280697891764422,0.1095504903721662,0.5568472417777138,0.2231434895650864
MAIN-037,Qwen-MediCare-BD,Q4_K_M,190,0,0.7996210093603296,0.1509841588111735,0.2733408288289772,0.0894872951244237,0.6460286744029176,0.1647121818558587
MAIN-037,Qwen-MediCare-BD,Q5_K_M,190,0,0.4685863502473013,0.289156233926799,0.143535441056266,0.1221674973043335,0.3393456625311932,0.217631735773588
MAIN-037,Qwen-MediCare-BD,Q6_K,190,0,0.5482134014073021,0.2176519694841688,0.1588753733126821,0.0861850792321824,0.3975565656299206,0.1793572402563269
MAIN-038,Gemma-3-4B-it,Q3_K_M,190,0,0.9445146314810536,0.0369737478939544,0.1618325567293608,0.0204773406741928,0.6615121090138715,0.0893254171519094
MAIN-038,Gemma-3-4B-it,Q4_K_M,190,0,0.7759570539540225,0.1429596304092152,0.1200216738412148,0.0340722929867601,0.4032476956311022,0.1476923491749874
MAIN-038,Gemma-3-4B-it,Q5_K_M,190,0,0.9680876246537752,0.0418104584209259,0.2155126810179007,0.0327289184750721,0.7848238710212124,0.1028820203281852
MAIN-038,Gemma-3-4B-it,Q6_K,190,0,0.9701610720632676,0.0265922530049024,0.1879837632880237,0.0230353432451022,0.7434795780372628,0.0782767400907787
MAIN-038,Phi-4-mini-instruct,Q3_K_M,190,0,0.3284105194623309,0.2189203880429834,0.0635751742599755,0.043482386674072,0.1810001247991981,0.1360137186557203
MAIN-038,Phi-4-mini-instruct,Q4_K_M,190,0,0.4779021620868537,0.1804072690138375,0.0763762421489089,0.038290427826592,0.2190550741237942,0.1299241958504249
MAIN-038,Phi-4-mini-instruct,Q5_K_M,190,0,0.4992422451854619,0.1513674847173435,0.0831052462809414,0.032337183979633,0.2382235724536448,0.1112517400180776
MAIN-038,Phi-4-mini-instruct,Q6_K,190,0,0.4292811606328881,0.2008980838460726,0.0678986670466706,0.0353403182922305,0.1873772167907437,0.1175680353879994
MAIN-038,Qwen-MediCare-BD,Q3_K_M,190,0,0.5854369376217433,0.3370588552183284,0.2434013168588774,0.1822914732707464,0.4916909738592607,0.297878856454365
MAIN-038,Qwen-MediCare-BD,Q4_K_M,190,0,0.9143457874715862,0.0897684001036596,0.2781051419996208,0.0659164502205208,0.7434491684707828,0.1265262271483133
MAIN-038,Qwen-MediCare-BD,Q5_K_M,190,0,0.6784412504229966,0.2519365711138421,0.2405441480792676,0.1163199639437594,0.5411142136590695,0.2163204379892196
MAIN-038,Qwen-MediCare-BD,Q6_K,190,0,0.8439000275215197,0.1566447921977525,0.2491883146409023,0.0831900564927252,0.668896460649745,0.1834075437357616
MAIN-039,Gemma-3-4B-it,Q3_K_M,190,0,0.983095189016536,0.0201665477530724,0.2899014890385556,0.0297887123565182,0.8843074996304728,0.0563200633724181
MAIN-039,Gemma-3-4B-it,Q4_K_M,190,0,0.9829900093116544,0.0247889869457469,0.3020101666547877,0.0400807905646947,0.8979275624848236,0.06218533677026
MAIN-039,Gemma-3-4B-it,Q5_K_M,190,0,0.936710898990074,0.0468362139873919,0.2176171319082965,0.031962983927241,0.7484501681835231,0.0890612054206412
MAIN-039,Gemma-3-4B-it,Q6_K,190,0,0.9919536917304148,0.012705530662364,0.2866933720443672,0.0385823679080945,0.9141873084458298,0.0436506636843035
MAIN-039,Phi-4-mini-instruct,Q3_K_M,190,0,0.6687878770497495,0.1938647390469138,0.1960862991703356,0.0708593463478042,0.493663381210599,0.1823815475404745
MAIN-039,Phi-4-mini-instruct,Q4_K_M,190,0,0.6657774186093047,0.1942540096331324,0.148686546455622,0.0531154850705183,0.4446136882984786,0.1599986827104924
MAIN-039,Phi-4-mini-instruct,Q5_K_M,190,0,0.6773832869367945,0.1523499845298465,0.1454380856183071,0.0491449378029775,0.4623170014004571,0.1487250748134833
MAIN-039,Phi-4-mini-instruct,Q6_K,190,0,0.7067037519373143,0.1215628720322768,0.1609304420715855,0.0474567625707636,0.4849128613117569,0.137154140763973
MAIN-039,Qwen-MediCare-BD,Q3_K_M,190,0,0.6205996860076128,0.2138565447791412,0.1500795792951041,0.0653153943320405,0.4348388625390886,0.1921140179036998
MAIN-039,Qwen-MediCare-BD,Q4_K_M,190,0,0.5297858944236485,0.3210730012866873,0.1994923533560808,0.1453897103771903,0.4258696365555314,0.2669740260340906
MAIN-039,Qwen-MediCare-BD,Q5_K_M,190,0,0.2277993745221729,0.3312651221406592,0.1442610484271312,0.2548049614087936,0.2019137605165529,0.2984452357167492
